No,Type,Title,Authors,Volume,DOI,Paper_Link
1,Dataset,Efficient Continual Adaptation of Generative Retrieval Systems over Dynamic Corpora,Tuan-Luc Huynh,10.1145/3805712,10.1145/3805712.3808359,https://doi.org/10.1145/3805712.3808359
2,Dataset,EasyRAG: A Beginner-Friendly and Interactive Framework for Retrieval-Augmented Generation,"Xuanchen Zhou, Haitao Yu, Kaipeng Li, Yubo Fang",10.1145/3805712,10.1145/3805712.3808385,https://doi.org/10.1145/3805712.3808385
3,Dataset,Bridging the Topology-Semantic Gap: A Benchmark and Framework for Power Grid Work Ticket Generation,"Jiangbing Mao, Tianke Xiang, Yantong Zhu, Wenliang Liu, Qinggang Zhang, Zhihong Zhang",10.1145/3805712,10.1145/3805712.3808412,https://doi.org/10.1145/3805712.3808412
4,Dataset,SIGMA: A Semantic-Grounded Instruction-Driven Generative Multi-Task Recommender at AliExpress,"Yang Yu, Lei Kou, Huaikuan Yi, Bin Chen, Yayu Cao, Lei Shen, Chao Zhang, Bing Wang, Xiaoyi Zeng",10.1145/3805712,10.1145/3805712.3808421,https://doi.org/10.1145/3805712.3808421
5,Dataset,From Time and Place to Preference: LLM-Driven Geo-Temporal Context in Recommendations,"Yejin Kim, Shaghayegh Agah, Neeraj Sharma, Mayur Nankani, Maria Peifer, Feifei Peng, H. Howie Huang, Sardar Hamidian",10.1145/3805712,10.1145/3805712.3808485,https://doi.org/10.1145/3805712.3808485
6,Dataset,Gated Bidirectional Linear Attention for Generative Retrieval,"Artem Matveev, Vladislav Tytskiy, Sergei Makeev, Sergei Liamaev",10.1145/3805712,10.1145/3805712.3808495,https://doi.org/10.1145/3805712.3808495
7,Dataset,Code-Based English Models Reveal Surprising Performance on Chinese QA Pair Extraction Task,"Jiajun Yu, Linghan Zheng, Hui Liu, Jiayuan Dong, Yue Shen, Zhiwei Liu, Yaozhen Liang, Yong Li, Haishuai Wang",10.1145/3805712,10.1145/3805712.3808516,https://doi.org/10.1145/3805712.3808516
8,Dataset,Toward a Telugu Question Answering Dataset for Agricultural IR to Serve Marginal Farmers in Drought-Prone Rayalaseema: A Gap Analysis and Roadmap,"Piyush Joshi, Priyansh Singhal",10.1145/3805712,10.1145/3805712.3808521,https://doi.org/10.1145/3805712.3808521
9,Dataset,Morphology-Aware Retrieval for Low-Resource Environments: Advancing Information Retrieval for Shona Language,"Tendai Mukande, Noel O'Connor, Ruvimbo Maud Munetsi",10.1145/3805712,10.1145/3805712.3808522,https://doi.org/10.1145/3805712.3808522
10,Dataset,ViCSR: A Large-scale Benchmark and Lightweight Two-Stage Framework for Vietnamese Case-to-Statute Retrieval,"Minh-Hien Nguyen, Khanh Huyen Nguyen, Tan-Minh Nguyen, Hoang-Quynh Le, Thi-Hai-Yen Vuong",10.1145/3805712,10.1145/3805712.3808526,https://doi.org/10.1145/3805712.3808526
11,Dataset,Bridging the Language Gap in Text-to-SQL: Adapting LLMs for Chichewa in a Low-Resource Setting,"John Emeka Eze, Dunstan Matekenya, Evance Mathewe",10.1145/3805712,10.1145/3805712.3808529,https://doi.org/10.1145/3805712.3808529
12,Dataset,Improving Amharic Information Retrieval with Translative and Multi-Agent Debate Retrieval Augmented Generation,"Abel Jotie, Prasenjit Mitra",10.1145/3805712,10.1145/3805712.3808532,https://doi.org/10.1145/3805712.3808532
13,Dataset,Towards Building a Standard Benchmark for Low-Resource Nepali Information Retrieval,"Praveen Acharya, Bal Krishna Bal",10.1145/3805712,10.1145/3805712.3808533,https://doi.org/10.1145/3805712.3808533
14,Dataset,Local Information Access in Marathi: Evaluating LLM-Native Web Retrieval in a Low-Resource Environment,Sahil Kale,10.1145/3805712,10.1145/3805712.3808534,https://doi.org/10.1145/3805712.3808534
15,Dataset,BioCLEAR Benchmark for Biomedical Text Simplification,"Jan Bakker, Liana Ermakova, Jaap Kamps",10.1145/3805712,10.1145/3805712.3808590,https://doi.org/10.1145/3805712.3808590
16,Dataset,WebMall - A Multi-Shop Benchmark for Evaluating Web Agents,"Ralph Peeters, Aaron Steiner, Luca Schwarz, Julian Yuya Caspary, Christian Bizer",10.1145/3805712,10.1145/3805712.3808592,https://doi.org/10.1145/3805712.3808592
17,Dataset,KCC: Korean Civil Case Dataset for Legal Information Retrieval,"Minhan Cho, Soyoung Park, S. Shyam Sundar, Daejin Choi, Jinyoung Han",10.1145/3805712,10.1145/3805712.3808594,https://doi.org/10.1145/3805712.3808594
18,Dataset,JFinTEB: Japanese Financial Text Embedding Benchmark,"Masahiro Suzuki, Hiroki Sakaji",10.1145/3805712,10.1145/3805712.3808595,https://doi.org/10.1145/3805712.3808595
19,Dataset,ERASE - A Real-World Aligned Benchmark for Unlearning in Recommender Systems,"Pierre Sicco Lubitzsch, Maarten de Rijke, Sebastian Schelter",10.1145/3805712,10.1145/3805712.3808596,https://doi.org/10.1145/3805712.3808596
20,Dataset,DeepResearch-9K: A Challenging Benchmark Dataset of Deep-Research Agent,"Tongzhou Wu, Yuhao Wang, Xinyu Ma, Xiuqiang He, Shuaiqiang Wang, Dawei Yin, Xiangyu Zhao",10.1145/3805712,10.1145/3805712.3808597,https://doi.org/10.1145/3805712.3808597
21,Dataset,SurGE: A Benchmark and Evaluation Framework for Scientific Survey Generation,"Weihang Su, Anzhe Xie, Qingyao Ai, Jianming Long, Xuanyi Chen, Jiaxin Mao, Ziyi Ye, Yiqun Liu",10.1145/3805712,10.1145/3805712.3808598,https://doi.org/10.1145/3805712.3808598
22,Dataset,SplitLight: An Exploratory Toolkit for Recommender Systems Datasets and Splits,"Anna Volodkevich, Dmitry Anikin, Danil Gusak, Anton Klenitskiy, Evgeny Frolov, Alexey Vasilev",10.1145/3805712,10.1145/3805712.3808631,https://doi.org/10.1145/3805712.3808631
23,Dataset,TM-Bench: Benchmarking Large Language Models on Low-Resource Traditional Mongolian,"Zhenjie Gao, Feilong Bao, Aruukhan Bai, Ruichen Hou, Xieqi Ji, Dabalgan Wang, Hugjil Ming, Yuan Li",10.1145/3805712,10.1145/3805712.3808632,https://doi.org/10.1145/3805712.3808632
24,Dataset,NERBench-Chhattisgarh: A Multi-Family NER Dataset for Low-Resource Indic Languages,Rajesh Kumar Mundotiya,10.1145/3805712,10.1145/3805712.3808633,https://doi.org/10.1145/3805712.3808633
25,Dataset,AlpsBench: An LLM Personalization Benchmark for Real-Dialogue Memorization and Preference Alignment,"Jianfei Xiao, Xiang Yu, Chengbing Wang, Wuqiang Zheng, Xinyu Lin, Kaining Liu, Hongxun Ding, Yang Zhang, Wenjie Wang, Fuli Feng, Xiangnan He",10.1145/3805712,10.1145/3805712.3808634,https://doi.org/10.1145/3805712.3808634
26,Dataset,<scp>SimEval-IR:</scp> A Unified Toolkit and Benchmark Suite for Evaluating User Simulators and Search Sessions,Saber Zerhoudi,10.1145/3805712,10.1145/3805712.3808635,https://doi.org/10.1145/3805712.3808635
27,Dataset,<scp>Conv-FinRe:</scp> A Conversational and Longitudinal Benchmark for Utility-Grounded Financial Recommendation,"Yan Wang, Yi Han, Lingfei Qian, Yueru He, Xueqing Peng, Dongji Feng, Zhuohan Xie, Vincent Jim Zhang, Yuqing Guo, Fengran Mo, Jimin Huang, Yankai Chen, Jian-Yun Nie",10.1145/3805712,10.1145/3805712.3808658,https://doi.org/10.1145/3805712.3808658
28,Dataset,Looking for the Bottleneck in Fine-grained Temporal Relation Classification,"Hugo Sousa, Ricardo Campos, Alipio Jorge",10.1145/3805712,10.1145/3805712.3809581,https://doi.org/10.1145/3805712.3809581
29,Dataset,MCP-Focus: Leveraging Function-Oriented Document Enhancement for MCP Server Retrieval,"Wenchun Jing, Haiyang Shen, Haoran Wang, Qi Liu, Ningyuan Li, Chaoran Luo, Ning Zhang, Yun Ma",10.1145/3805712,10.1145/3805712.3809582,https://doi.org/10.1145/3805712.3809582
30,Dataset,Mitigating Structural Overfitting: A Distribution-Aware Rectification Framework for Missing Feature Imputation,"Yifan Song, Fenglin Yu, Yihong Luo, Xingjian Tao, Siya Qiu, Kai Han, Jing Tang",10.1145/3805712,10.1145/3805712.3809587,https://doi.org/10.1145/3805712.3809587
31,Dataset,Pretrain-then-Adapt: Uncertainty-Aware Test-Time Adaptation for Text-based Person Search,"Jiahao Zhang, Shaofei Huang, Yaxiong Wang, Zhedong Zheng",10.1145/3805712,10.1145/3805712.3809598,https://doi.org/10.1145/3805712.3809598
32,Dataset,Towards Knowledgeable Deep Research: Framework and Benchmark,"Wenxuan Liu, Zixuan Li, Long Bai, Chunmao Zhang, Fenghui Zhang, Zhuo Chen, Wei Li, Yuxin Zuo, Fei Wang, Bingbing Xu, Xuhui Jiang, Jin Zhang, Xiaolong Jin, Jiafeng Guo, Tat-Seng Chua, Xueqi Cheng",10.1145/3805712,10.1145/3805712.3809617,https://doi.org/10.1145/3805712.3809617
33,Dataset,When and How to Ask: Dynamic Preference Elicitation Strategies for Conversational Recommendation,"Feng Xia, Shuo Zhang, Xi Wang",10.1145/3805712,10.1145/3805712.3809624,https://doi.org/10.1145/3805712.3809624
34,Dataset,Adaptive Mix Preference Optimization for Generative Recommendation,"Junbo Qi, Yanyan Zou, Xuanhua Yang, Sulong Xu, Ying Sun, Shengjie Li",10.1145/3805712,10.1145/3805712.3809727,https://doi.org/10.1145/3805712.3809727
35,Dataset,Benchmarking Filtered Approximate Nearest Neighbor Search Algorithms on Transformer-based Embedding Vectors,"Patrick Iff, Paul Brügger, Marcin Chrapek, David Kochergin, Maciej Besta, Torsten Hoefler",10.1145/3805712,10.1145/3805712.3809731,https://doi.org/10.1145/3805712.3809731
36,Dataset,Generation-Augmented Video Corpus Moment Retrieval,"Mingjin Kuai, Qianyin Xiao, Juncheng Li, Jin Peng, Lizi Liao, Wei Ji",10.1145/3805712,10.1145/3805712.3809742,https://doi.org/10.1145/3805712.3809742
37,Dataset,Query Performance Prediction under Corpus Growth in Dense Retrieval,"Kanishka Ghosh Dastidar, Michael Dinzinger, Laura Caspari, Jelena Mitrović, Michael Granitzer",10.1145/3805712,10.1145/3805712.3809960,https://doi.org/10.1145/3805712.3809960
38,Dataset,Preliminary Study of an Evaluation Benchmark for Vision–Language Models in Fashion E-Commerce,"Ryotaro Shimizu, Sai Htaungkham, Shion Sakurai, Yuki Shimizu",10.1145/3805712,10.1145/3805712.3808442,https://doi.org/10.1145/3805712.3808442
39,Dataset,Reproduction Beyond Benchmarks: ConstBERT and ColBERT-v2 Across Backends and Query Distributions,"Utshab Kumar Ghosh, Ashish David, Shubham Chatterjee",10.1145/3805712,10.1145/3805712.3808561,https://doi.org/10.1145/3805712.3808561
40,Dataset,Mind the Metric: Reproducibility and Fair Benchmarking of Spectral Graph Models for Collaborative Filtering,"Domenico de Gioia, Claudio Pomo, Ludovico Boratto, Tommaso Di Noia",10.1145/3805712,10.1145/3805712.3808563,https://doi.org/10.1145/3805712.3808563
41,Dataset,"Lighting the Way for BRIGHT: Reproducible Baselines with Anserini, Pyserini, and RankLLM","Sahel Sharifymoghaddam, Yijun Ge, Raghav Vasudeva, Jimmy Lin",10.1145/3805712,10.1145/3805712.3808570,https://doi.org/10.1145/3805712.3808570
42,Dataset,A Standardized Re-evaluation of Conversational Recommender Systems on the ReDial Dataset,"Ivica Kostric, Krisztian Balog",10.1145/3805712,10.1145/3805712.3808573,https://doi.org/10.1145/3805712.3808573
43,Dataset,From Top-1 to Top-K: A Reproducibility Study and Benchmarking of Counterfactual Explanations for Recommender Systems,"Quang-Huy Nguyen, Thanh-Hai Nguyen, Khac-Manh Thai, Duc-Hoang Pham, Huy-Son Nguyen, Cam-Van Thi Nguyen, Masoud Mansoury, Duc-Trong Le, Hoang-Quynh Le",10.1145/3805712,10.1145/3805712.3808574,https://doi.org/10.1145/3805712.3808574
44,Dataset,iTIMO: An LLM-empowered Synthesis Dataset for Travel Itinerary Modification,"Zhuoxuan Huang, Yunshan Ma, Hongyu Zhang, Hua Ma, Zhu Sun",10.1145/3805712,10.1145/3805712.3808576,https://doi.org/10.1145/3805712.3808576
45,Dataset,AgentSim: A Platform for Verifiable Agent-Trace Simulation,"Saber Zerhoudi, Michael Granitzer, Jelena Mitrovic",10.1145/3805712,10.1145/3805712.3808577,https://doi.org/10.1145/3805712.3808577
46,Dataset,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,"Yan Wang, Keyi Wang, Shanshan Yang, Jaisal Patel, Jeff Zhao, Fengran Mo, Xueqing Peng, Lingfei Qian, Yankai Chen, Víctor Gutiérrez-Basulto, Jimin Huang, Guojun Xiong, Xiao-Yang Liu, Jian-Yun Nie",10.1145/3805712,10.1145/3805712.3808578,https://doi.org/10.1145/3805712.3808578
47,Dataset,EVADE-Bench: Multimodal Benchmark for Evaluating and Enhancing Evasive Content Detection,"Ancheng Xu, Zhihao Yang, Jingpeng Li, Guanghu Yuan, Longze Chen, Liang Yan, Jiehui Zhou, Zhen Qin, Hengyu Chang, Yukun Chen, Hamid Alinejad-Rokny, Min Yang",10.1145/3805712,10.1145/3805712.3808579,https://doi.org/10.1145/3805712.3808579
48,Dataset,A Dataset of Cultural Heritage Manipulation on English Wikipedia in the Russo–Ukrainian Context,"Maxime Garambois, Hamest Tamrazyan, Emanuela Boros",10.1145/3805712,10.1145/3805712.3808580,https://doi.org/10.1145/3805712.3808580
49,Dataset,A Sketch+Text Composed Image Retrieval Dataset for Thangka,"Jinyu Xu, Yi Sun, Jiangling Zhang, Qing Xie, Daomin Ji, Zhifeng Bao, Jiachen Li, Yanchun Ma, Yongjian Liu",10.1145/3805712,10.1145/3805712.3808581,https://doi.org/10.1145/3805712.3808581
50,Dataset,R&amp;F-Inventory: A Large-Scale Dataset for Monotonic Inventory Estimation in Reach and Frequency Advertising,"Yunshan Peng, Ji Wu, Wentao Bai, Yunke Bai, Jinan Pang, Wenzheng Shu, Yanxiang Zeng, Xialong Liu, Peng Jiang",10.1145/3805712,10.1145/3805712.3808583,https://doi.org/10.1145/3805712.3808583
51,Dataset,<i>LiveRAG:</i> A Diverse Q&amp;A Dataset with Varying Difficulty Level for RAG Evaluation,"David Carmel, Simone Filice, Guy Horowitz, Yoelle Maarek, Alexander Shtoff, Oren Somekh, Ran Tavory",10.1145/3805712,10.1145/3805712.3808585,https://doi.org/10.1145/3805712.3808585
52,Dataset,KuaiLive: A Real-time Interactive Dataset for Live Streaming Recommendation,"Changle Qu, Sunhao Dai, Ke Guo, Xiao Zhang, Liqin Zhao, Shijun Wang, Yanan Niu, Lantao Hu, Han Li, Jun Xu",10.1145/3805712,10.1145/3805712.3808587,https://doi.org/10.1145/3805712.3808587
